,Date,bert_scores,Open,High,Low,Close,Adj Close,Volume,windowSize_2,windowSize_3,week_1,week_2
1994,2012-09-18,0.1111111111111111,5602.399902,5620.549805,5586.450195,5600.049805,5600.049805,0.0,-0.14444444444444446,-0.005387205387205403,0.023665223665223663,0.02189754689754689
1993,2012-09-20,-0.4,5536.950195,5581.350098,5534.899902,5554.25,5554.25,0.0,-0.06363636363636366,-0.14242424242424245,0.05064935064935065,-0.025721500721500732
1992,2012-09-21,0.2727272727272727,5577.0,5720.0,5575.450195,5691.149902,5691.149902,0.0,-0.013636363636363641,-0.009090909090909094,0.1207792207792208,-0.013023088023088023
1991,2012-09-24,-0.3,5691.950195,5709.850098,5662.75,5669.600098,5669.600098,0.0,-0.15,-0.039393939393939384,0.0976911976911977,-0.040440115440115436
1990,2012-09-25,0.0,5674.899902,5702.700195,5652.450195,5673.899902,5673.899902,0.0,0.09090909090909093,0.1606060606060606,0.12467532467532465,-0.034884559884559886
1989,2012-09-26,0.18181818181818185,5653.399902,5672.799805,5638.649902,5663.450195,5663.450195,0.0,0.2409090909090909,0.26060606060606056,0.08896103896103894,-0.019011544011544024
1988,2012-09-27,0.3,5673.75,5693.700195,5639.700195,5649.5,5649.5,0.0,0.3,0.2303030303030303,0.02012987012987013,-0.02485569985569986
1987,2012-09-28,0.3,5684.799805,5735.149902,5683.450195,5703.299805,5703.299805,0.0,0.19545454545454544,0.16734006734006734,0.02012987012987013,-0.04033189033189033
1986,2012-10-01,0.09090909090909093,5704.75,5722.950195,5694.0,5718.799805,5718.799805,0.0,0.10101010101010102,0.030303030303030318,-0.1020923520923521,-0.07604617604617604
1985,2012-10-03,0.1111111111111111,5727.700195,5743.25,5715.799805,5731.25,5731.25,0.0,0.0,-0.08333333333333333,-0.1468253968253968,-0.09146825396825396
1984,2012-10-04,-0.1111111111111111,5751.549805,5807.25,5751.350098,5787.600098,5787.600098,0.0,-0.18055555555555555,-0.2203703703703704,-0.17857142857142858,-0.08641774891774891
1983,2012-10-05,-0.25,5815.0,5815.350098,4888.200195,5746.950195,5746.950195,0.0,-0.275,-0.08333333333333336,-0.19444444444444445,-0.05169552669552668
1982,2012-10-08,-0.3,5751.850098,5751.850098,5666.200195,5676.0,5676.0,0.0,0.0,-0.1851851851851852,-0.126984126984127,-0.015981240981240985
1981,2012-10-09,0.3,5708.149902,5728.649902,5677.899902,5704.600098,5704.600098,0.0,-0.1277777777777778,-0.15925925925925927,-0.06984126984126984,-0.002489177489177489
1980,2012-10-10,-0.5555555555555556,5671.149902,5686.5,5647.049805,5652.149902,5652.149902,0.0,-0.3888888888888889,-0.2962962962962963,-0.1007936507936508,-0.008044733044733049
1979,2012-10-11,-0.2222222222222222,5663.5,5721.100098,5636.950195,5708.049805,5708.049805,0.0,-0.16666666666666666,-0.1851851851851852,-0.05,0.05544733044733045
1978,2012-10-12,-0.1111111111111111,5681.700195,5725.0,5659.350098,5676.049805,5676.049805,0.0,-0.16666666666666666,-0.037037037037037035,-0.036111111111111115,0.11100288600288599
1977,2012-10-15,-0.2222222222222222,5674.25,5693.700195,5651.049805,5687.25,5687.25,0.0,0.0,0.03333333333333333,0.005735930735930741,0.11893939393939396
1976,2012-10-16,0.2222222222222222,5705.600098,5714.0,5635.600098,5648.0,5648.0,0.0,0.1611111111111111,0.13518518518518516,0.09105339105339104,0.1615981240981241
1975,2012-10-17,0.1,5681.100098,5684.350098,5633.899902,5660.25,5660.25,0.0,0.09166666666666667,-0.005555555555555554,0.09502164502164502,0.16715367965367964
1974,2012-10-18,0.08333333333333333,5675.299805,5722.5,5650.549805,5718.700195,5718.700195,0.0,-0.058333333333333334,-0.08055555555555556,0.06486291486291487,0.12826479076479078
1973,2012-10-19,-0.2,5703.299805,5711.700195,5660.0,5684.25,5684.25,0.0,-0.1625,-0.047727272727272715,0.0847041847041847,0.09552669552669553
1972,2012-10-22,-0.125,5667.600098,5721.549805,5658.049805,5717.149902,5717.149902,0.0,0.028409090909090925,0.14393939393939395,0.1608946608946609,0.1098124098124098
1971,2012-10-23,0.18181818181818185,5715.649902,5720.799805,5681.450195,5691.399902,5691.399902,0.0,0.2784090909090909,0.268939393939394,0.25811688311688313,0.15048701298701295
1970,2012-10-25,0.375,5688.799805,5718.75,5685.700195,5705.299805,5705.299805,0.0,0.3125,0.17129629629629628,0.23214285714285715,0.1310064935064935
1969,2012-10-29,0.25,5665.200195,5698.299805,5645.100098,5665.600098,5665.600098,0.0,0.06944444444444445,0.12037037037037035,0.23214285714285715,0.1200937950937951
1968,2012-10-30,-0.1111111111111111,5656.350098,5689.899902,5589.899902,5597.899902,5597.899902,0.0,0.05555555555555555,0.14814814814814814,0.2392857142857143,0.10223665223665224
1967,2012-10-31,0.2222222222222222,5596.75,5624.399902,5583.049805,5619.700195,5619.700195,0.0,0.2777777777777778,0.3703703703703704,0.19166666666666668,0.10223665223665224
1966,2012-11-01,0.3333333333333333,5609.850098,5649.75,5601.950195,5645.049805,5645.049805,0.0,0.4444444444444444,0.2962962962962963,0.10634920634920636,0.11017316017316016
1965,2012-11-02,0.5555555555555556,5696.350098,5711.299805,5682.549805,5697.700195,5697.700195,0.0,0.2777777777777778,0.3101851851851852,0.05873015873015874,0.11697588126159555
1964,2012-11-05,0.0,5693.049805,5709.200195,5679.5,5704.200195,5704.200195,0.0,0.1875,0.225,0.042857142857142864,0.06935683364254792
1963,2012-11-06,0.375,5694.100098,5730.799805,5693.649902,5724.399902,5724.399902,0.0,0.3375,0.07685185185185188,0.029870129870129877,0.0961425479282622
1962,2012-11-07,0.3,5718.600098,5777.299805,5711.399902,5760.100098,5760.100098,0.0,-0.07222222222222223,-0.17314814814814813,0.008044733044733045,0.08976499690785403
1961,2012-11-08,-0.4444444444444444,5709.0,5744.5,5693.950195,5738.75,5738.75,0.0,-0.4097222222222222,-0.2731481481481481,-0.034812409812409816,0.07726499690785404
1960,2012-11-09,-0.375,5731.100098,5751.700195,5677.75,5686.25,5686.25,0.0,-0.1875,0.02314814814814814,0.012806637806637796,0.12488404452690165
1959,2012-11-11,0.0,,,,,,,0.2222222222222222,0.11784511784511782,0.113997113997114,0.16952690166975878
1958,2012-11-12,0.4444444444444444,5688.450195,5718.899902,5665.75,5683.700195,5683.700195,0.0,0.17676767676767674,0.1919191919191919,0.17522160379303234,0.20127293341579053
1957,2012-11-15,-0.09090909090909093,5650.350098,5651.649902,5603.549805,5631.0,5631.0,0.0,0.06565656565656564,0.04377104377104376,0.09585652442795298,0.17973098330241188
1956,2012-11-16,0.2222222222222222,5624.799805,5650.149902,5559.799805,5574.049805,5574.049805,0.0,0.1111111111111111,0.037037037037037035,0.16241496598639454,0.1743197278911565
1955,2012-11-19,0.0,5577.299805,5592.75,5549.25,5571.399902,5571.399902,0.0,-0.05555555555555555,0.07407407407407407,0.171485260770975,0.1584467120181406
1954,2012-11-20,-0.1111111111111111,5604.799805,5613.700195,5548.350098,5571.549805,5571.549805,0.0,0.1111111111111111,0.2169312169312169,0.18934240362811788,0.17035147392290248
1953,2012-11-21,0.3333333333333333,5582.5,5620.200195,5561.399902,5614.799805,5614.799805,0.0,0.3809523809523809,0.2169312169312169,0.23696145124716556,0.1941609977324263
1952,2012-11-22,0.42857142857142855,5628.600098,5643.350098,5608.0,5627.75,5627.75,0.0,0.15873015873015872,0.2308201058201058,0.22505668934240367,0.1560657596371882
1951,2012-11-23,-0.1111111111111111,5635.450195,5637.75,5593.549805,5626.600098,5626.600098,0.0,0.13194444444444445,0.18320105820105825,0.22732426303854875,0.11896000824572253
1950,2012-11-26,0.375,5648.649902,5649.200195,5623.450195,5635.899902,5635.899902,0.0,0.33035714285714285,0.2619047619047619,0.2636054421768707,0.15936404864976292
1949,2012-11-27,0.2857142857142857,5658.5,5733.200195,5658.0,5727.450195,5727.450195,0.0,0.20535714285714285,0.210978835978836,0.18622448979591835,0.14686404864976293
1948,2012-11-29,0.125,5736.700195,5833.5,5736.100098,5825.0,5825.0,0.0,0.1736111111111111,0.19907407407407407,0.1454081632653061,0.1502654091939806
1947,2012-11-30,0.2222222222222222,5836.0,5885.25,5827.850098,5879.850098,5879.850098,0.0,0.2361111111111111,0.3055555555555555,0.15136054421768708,0.1617450010307153
1946,2012-12-03,0.25,5878.25,5899.149902,5854.600098,5870.950195,5870.950195,0.0,0.3472222222222222,0.2791005291005291,0.15136054421768705,0.13694341372912794
1945,2012-12-04,0.4444444444444444,5866.799805,5894.950195,5859.0,5889.25,5889.25,0.0,0.2936507936507936,0.1402116402116402,0.08707482993197277,0.11908627087198513
1944,2012-12-05,0.14285714285714285,5906.600098,5917.799805,5891.350098,5900.5,5900.5,0.0,-0.011904761904761904,-0.007936507936507936,0.010595753452896305,0.10321325499896927
1943,2012-12-06,-0.16666666666666666,5926.299805,5942.549805,5838.899902,5930.899902,5930.899902,0.0,-0.08333333333333333,0.0,0.055122655122655115,0.11086631622345908
1942,2012-12-07,0.0,5934.0,5949.850098,5888.649902,5907.399902,5907.399902,0.0,0.08333333333333333,0.12962962962962962,0.10750360750360748,0.14225159760874045
1941,2012-12-10,0.16666666666666666,5916.049805,5919.950195,5888.100098,5908.899902,5908.899902,0.0,0.1944444444444444,0.06296296296296294,0.15512265512265508,0.14225159760874045
1940,2012-12-11,0.2222222222222222,5923.799805,5965.149902,5865.450195,5898.799805,5898.799805,0.0,0.0111111111111111,-0.02289562289562291,0.17212945784374353,0.10177540713254997
1939,2012-12-12,-0.2,5917.799805,5924.600098,5874.25,5888.0,5888.0,0.0,-0.14545454545454548,0.054545454545454515,0.12252628324056893,0.11268810554524834
1938,2012-12-13,-0.09090909090909093,5900.350098,5907.450195,5841.350098,5851.5,5851.5,0.0,0.18181818181818174,0.18787878787878784,0.15109771181199752,0.1567357245928674
1937,2012-12-14,0.4545454545454545,5846.899902,5886.100098,5839.149902,5879.600098,5879.600098,0.0,0.3272727272727273,0.32929292929292925,0.19583075654504226,0.21084827870542155
1936,2012-12-17,0.2,5860.5,5886.049805,5850.149902,5857.899902,5857.899902,0.0,0.26666666666666666,0.27301587301587305,0.16660997732426305,0.16817666460523606
1935,2012-12-18,0.3333333333333333,5873.600098,5905.799805,5823.149902,5896.799805,5896.799805,0.0,0.30952380952380953,0.16468253968253968,0.17699958771387342,0.14674809317666462
1934,2012-12-19,0.2857142857142857,5917.299805,5939.399902,5910.799805,5929.600098,5929.600098,0.0,0.08035714285714285,0.05357142857142857,0.1293805400948258,0.10253040610183467
1933,2012-12-20,-0.125,5934.450195,5937.600098,5881.450195,5916.399902,5916.399902,0.0,-0.0625,0.032407407407407406,0.03142135642135641,0.08926509997938571
1932,2012-12-21,0.0,5888.0,5888.0,5841.649902,5847.700195,5847.700195,0.0,0.1111111111111111,0.1574074074074074,0.10284992784992784,0.12497938569367142
1931,2012-12-24,0.2222222222222222,5869.0,5871.899902,5844.700195,5855.75,5855.75,0.0,0.2361111111111111,0.2483164983164983,0.16237373737373734,0.13796639868068442
1930,2012-12-26,0.25,5864.950195,5917.299805,5859.549805,5905.600098,5905.600098,0.0,0.26136363636363635,0.17424242424242425,0.22586580086580085,0.13796639868068442
1929,2012-12-27,0.2727272727272727,5930.200195,5930.799805,5864.700195,5870.100098,5870.100098,0.0,0.13636363636363635,-0.04242424242424244,0.16974335188620904,0.12903782725211296
1928,2012-12-28,0.0,5887.149902,5915.75,5879.5,5908.350098,5908.350098,0.0,-0.2,-0.00833333333333334,0.1164965986394558,0.11670016491445065
1927,2012-12-31,-0.4,5901.200195,5919.0,5897.149902,5905.100098,5905.100098,0.0,-0.012500000000000013,0.13055555555555556,0.07568027210884355,0.13257318078746652
1926,2013-01-01,0.375,,,,,,,0.39583333333333337,0.4861111111111112,0.14710884353741502,0.2008271490414348
1925,2013-01-02,0.4166666666666667,5982.600098,6006.049805,5982.0,5993.25,5993.25,0.0,0.5416666666666666,0.3134920634920635,0.14710884353741496,0.1918985776128633
1924,2013-01-03,0.6666666666666666,6015.799805,6017.0,5986.549805,6009.5,6009.5,0.0,0.26190476190476186,0.14126984126984124,0.1135590599876314,0.1686301793444651
1923,2013-01-04,-0.14285714285714285,6011.950195,6020.75,5981.549805,6016.149902,6016.149902,0.0,-0.12142857142857146,-0.1761904761904762,0.05006699649556793,0.12101113172541746
1922,2013-01-07,-0.1,6042.149902,6042.149902,5977.149902,5988.399902,5988.399902,0.0,-0.19285714285714284,-0.09523809523809523,0.08833230261801693,0.11335807050092765
1921,2013-01-08,-0.2857142857142857,5983.450195,6007.049805,5964.399902,6001.700195,6001.700195,0.0,-0.09285714285714283,0.06309523809523811,0.11690373118944547,0.12050092764378476
1920,2013-01-09,0.1,6006.200195,6020.100098,5958.450195,5971.5,5971.5,0.0,0.2375,0.218939393939394,0.1894660894660895,0.1683816183816184
1919,2013-01-10,0.375,5998.799805,6005.149902,5947.299805,5968.649902,5968.649902,0.0,0.2784090909090909,0.2596801346801347,0.2545454545454546,0.1807192807192808
1918,2013-01-11,0.18181818181818185,6012.399902,6018.850098,5940.600098,5951.299805,5951.299805,0.0,0.20202020202020204,0.17634680134680136,0.2366883116883117,0.17774309024309026
1917,2013-01-14,0.2222222222222222,5967.200195,6036.899902,5962.149902,6024.049805,6024.049805,0.0,0.1736111111111111,0.14907407407407405,0.2237012987012987,0.13797036297036294
1916,2013-01-15,0.125,6037.850098,6068.5,6018.600098,6056.600098,6056.600098,0.0,0.1125,0.14907407407407405,0.19195526695526693,0.11495448995448995
1915,2013-01-16,0.1,6049.0,6055.950195,5992.049805,6001.850098,6001.850098,0.0,0.1611111111111111,0.29259259259259257,0.13838383838383836,0.11901293151293148
1914,2013-01-17,0.2222222222222222,6001.25,6053.200195,5988.100098,6039.200195,6039.200195,0.0,0.3888888888888889,0.34259259259259256,0.12409812409812407,0.08125782947211516
1913,2013-01-18,0.5555555555555556,6059.850098,6083.399902,6048.299805,6064.399902,6064.399902,0.0,0.4027777777777778,0.2988215488215488,0.14729714729714732,0.08681338502767075
1912,2013-01-21,0.25,6085.75,6094.350098,6065.100098,6082.299805,6082.299805,130900.0,0.17045454545454547,0.11363636363636365,0.10689310689310692,0.032845131059416784
1911,2013-01-22,0.09090909090909093,6080.149902,6101.299805,6040.5,6048.5,6048.5,129000.0,0.04545454545454546,-0.05303030303030302,0.1187978687978688,0.014987988202273926
1910,2013-01-23,0.0,6052.850098,6069.799805,6021.149902,6054.299805,6054.299805,137000.0,-0.125,-0.08333333333333333,0.05223942723942724,0.02039924361352933
1909,2013-01-24,-0.25,6046.200195,6065.299805,6007.850098,6019.350098,6019.350098,185200.0,-0.125,0.04487179487179488,0.03795371295371296,0.002542100756386477
1908,2013-01-25,0.0,6024.5,6080.549805,6014.450195,6074.649902,6074.649902,147600.0,0.19230769230769232,0.2191142191142191,0.09964202464202464,0.010195161980876263
1907,2013-01-28,0.38461538461538464,6082.100098,6088.399902,6061.399902,6074.799805,6074.799805,113100.0,0.32867132867132864,0.3302253302253302,0.03841753484610627,0.004242781028495313
1906,2013-01-29,0.2727272727272727,6064.700195,6111.799805,6042.450195,6049.899902,6049.899902,157600.0,0.303030303030303,0.07702020202020199,0.026329622758194175,-0.05894403215831787
1905,2013-01-30,0.3333333333333333,6065.0,6071.950195,6044.149902,6055.75,6055.75,124200.0,-0.020833333333333343,-0.04722222222222223,-0.041202844774273335,-0.09628169449598023
1904,2013-01-31,-0.375,6045.649902,6058.049805,6025.149902,6034.75,6034.75,168500.0,-0.2375,-0.0977272727272727,-0.08882189239332093,-0.11215471036899606
1903,2013-02-01,-0.1,6040.950195,6052.950195,5983.200195,5998.899902,5998.899902,159300.0,0.040909090909090916,-0.11558441558441555,-0.01144094001236858,-0.0798744905887763
1902,2013-02-04,0.18181818181818185,6025.200195,6038.5,5981.25,5987.25,5987.25,141700.0,-0.12337662337662335,0.017748917748917764,-0.03286951144094001,-0.09870565941994514
1901,2013-02-05,-0.42857142857142855,5948.200195,5970.350098,5946.899902,5956.899902,5956.899902,136200.0,-0.06428571428571428,-0.10952380952380952,-0.07925170068027211,-0.11169267240695813
1900,2013-02-06,0.3,5988.049805,5990.899902,5953.149902,5959.200195,5959.200195,157800.0,0.04999999999999999,0.033333333333333326,-0.02993197278911565,-0.08757393400250545
1899,2013-02-07,-0.2,5936.450195,5978.5,5927.600098,5938.799805,5938.799805,157600.0,-0.1,-0.011111111111111118,-0.14421768707482993,-0.13757393400250545
1898,2013-02-08,0.0,5929.100098,5953.700195,5883.649902,5903.5,5903.5,192600.0,0.08333333333333333,-0.02777777777777778,-0.15136054421768708,-0.12949939984101475
1897,2013-02-11,0.16666666666666666,5920.049805,5924.149902,5879.100098,5897.850098,5897.850098,122000.0,-0.04166666666666667,-0.07539682539682539,-0.1354875283446712,-0.1601116447389739
1896,2013-02-12,-0.25,5894.350098,5927.649902,5886.450195,5922.5,5922.5,142800.0,-0.19642857142857145,-0.15873015873015872,-0.14830804116518406,-0.14604238066970984
1895,2013-02-13,-0.14285714285714285,5943.149902,5969.5,5922.950195,5932.950195,5932.950195,142600.0,-0.11309523809523807,-0.2420634920634921,-0.16454180739895027,-0.13917424880157794
1894,2013-02-14,-0.08333333333333333,5933.200195,5940.200195,5884.549805,5896.950195,5896.950195,143800.0,-0.2916666666666667,-0.2777777777777778,-0.14413364413364418,-0.08611302431178205
1893,2013-02-15,-0.5,5869.950195,5899.950195,5853.899902,5887.399902,5887.399902,125100.0,-0.375,-0.21296296296296294,-0.14521589521589526,-0.051589214787972563
1892,2013-02-18,-0.25,5888.649902,5911.0,5878.450195,5898.200195,5898.200195,114300.0,-0.06944444444444445,-0.020655270655270657,-0.13093018093018094,-0.0005688066247072572
1891,2013-02-19,0.1111111111111111,5900.200195,5947.549805,5883.149902,5939.700195,5939.700195,101000.0,0.09401709401709403,-0.05853405853405856,-0.10763825546434244,0.04109786004195942
1890,2013-02-20,0.07692307692307693,5966.299805,5971.0,5937.549805,5943.049805,5943.049805,135400.0,-0.1433566433566434,-0.0955710955710956,-0.18473576113327667,0.05264187158597098
1889,2013-02-21,-0.3636363636363637,5909.649902,5921.149902,5844.399902,5852.25,5852.25,159400.0,-0.18181818181818185,-0.15151515151515155,-0.1437767201742357,0.04714736609146547
1888,2013-02-22,0.0,5837.950195,5873.799805,5835.799805,5850.299805,5850.299805,157000.0,-0.04545454545454546,-0.16363636363636366,-0.11380669020420572,0.05114337008746946
1887,2013-02-25,-0.09090909090909093,5870.549805,5878.399902,5825.0,5854.75,5854.75,125100.0,-0.2454545454545455,-0.19262187088274044,-0.02809240448992001,0.06066717961127899
1886,2013-02-26,-0.4,5838.299805,5838.850098,5748.600098,5761.350098,5761.350098,157400.0,-0.24347826086956526,-0.30517598343685304,0.04203746563995011,0.07906544800954739
1885,2013-02-27,-0.08695652173913042,5784.899902,5818.200195,5749.700195,5796.899902,5796.899902,175200.0,-0.2577639751552795,-0.05063052889139843,0.12979256768076644,0.11477973372383313
1884,2013-02-28,-0.42857142857142855,5834.350098,5849.899902,5671.899902,5693.049805,5693.049805,334900.0,-0.032467532467532416,-0.0729270729270729,0.18983397554826129,0.12099091384805673
1883,2013-03-01,0.3636363636363637,5702.450195,5739.450195,5679.899902,5719.700195,5719.700195,174500.0,0.10489510489510492,0.26993006993007,0.29001950430521856,0.1406141477570049
1882,2013-03-04,-0.15384615384615385,5704.700195,5712.0,5663.600098,5698.5,5698.5,144900.0,0.22307692307692306,0.28205128205128205,0.23807145235716665,0.1256291327719899
1881,2013-03-05,0.6,5722.450195,5790.100098,5722.399902,5784.25,5784.25,154400.0,0.5,0.4047619047619047,0.21609343037914466,0.13661814376100087
1880,2013-03-06,0.4,5816.399902,5828.700195,5795.049805,5818.600098,5818.600098,156900.0,0.3071428571428572,0.31587301587301586,0.14942676371247798,0.12123352837638553
1879,2013-03-07,0.21428571428571427,5801.299805,5878.0,5801.299805,5863.299805,5863.299805,134700.0,0.2738095238095238,0.27344877344877344,0.11609343037914464,0.07480495694781407
1878,2013-03-08,0.3333333333333333,5883.649902,5952.850098,5883.0,5945.700195,5945.700195,150800.0,0.303030303030303,0.202020202020202,0.09976689976689974,0.041641691641691625
1877,2013-03-11,0.2727272727272727,5946.100098,5971.200195,5930.350098,5942.350098,5942.350098,125400.0,0.13636363636363635,-0.011655011655011668,0.05214785214785215,0.017832167832167838
1876,2013-03-12,0.0,5944.600098,5952.0,5893.649902,5914.100098,5914.100098,115900.0,-0.15384615384615385,-0.05811965811965813,-0.008791208791208795,0.012637362637362636
1875,2013-03-13,-0.3076923076923077,5884.799805,5893.850098,5842.25,5851.200195,5851.200195,116700.0,-0.08717948717948719,-0.0025641025641025736,0.013186813186813185,0.006143856143856141
1874,2013-03-14,0.13333333333333333,5845.950195,5920.149902,5791.75,5908.950195,5908.950195,149000.0,0.15,0.13333333333333333,0.05714285714285715,0.0191933066933067
1873,2013-03-15,0.16666666666666666,5914.899902,5945.649902,5861.0,5872.600098,5872.600098,152200.0,0.13333333333333333,0.08888888888888889,0.09304029304029304,0.015164002664002663
1872,2013-03-18,0.1,5816.75,5850.200195,5814.350098,5835.25,5835.25,102700.0,0.05,-0.01794871794871795,0.033516483516483515,0.0032592407592407628
1871,2013-03-19,0.0,5859.5,5863.600098,5724.299805,5745.950195,5745.950195,182300.0,-0.07692307692307693,0.0,-0.01648351648351648,0.005640193140193141
1870,2013-03-20,-0.15384615384615385,5740.549805,5745.299805,5682.299805,5694.399902,5694.399902,187600.0,0.0,0.0,-0.01648351648351648,0.010402097902097904
1869,2013-03-21,0.15384615384615385,5705.899902,5757.75,5647.950195,5658.75,5658.75,179200.0,0.07692307692307693,0.17948717948717952,0.034065934065934084,0.035676823176823184
1868,2013-03-22,0.0,5659.799805,5691.450195,5631.799805,5651.350098,5651.350098,165300.0,0.19230769230769232,0.04487179487179488,-0.0008991008991008967,-0.003883616383616383
1867,2013-03-25,0.38461538461538464,5707.299805,5718.399902,5624.399902,5633.850098,5633.850098,150400.0,0.06730769230769232,-0.038461538461538464,-0.01875624375624376,0.0020687645687645687
1866,2013-03-26,-0.25,5613.75,5655.299805,5612.049805,5641.600098,5641.600098,126500.0,-0.25,-0.16666666666666666,-0.0627122877122877,0.004358141858141865
1865,2013-03-28,-0.25,5647.75,5692.950195,5604.850098,5682.549805,5682.549805,209700.0,-0.125,-0.016666666666666663,-0.026998001998002005,0.03752140716426431
1864,2013-04-01,0.0,5697.350098,5720.950195,5675.899902,5704.399902,5704.399902,97800.0,0.1,0.03636363636363636,0.027763902763902764,0.06836556300842016
1863,2013-04-02,0.2,5701.700195,5754.600098,5687.149902,5748.100098,5748.100098,106400.0,0.054545454545454536,-0.005303030303030305,0.037287712287712285,0.07386006850292566
1862,2013-04-03,-0.09090909090909093,5740.200195,5744.950195,5650.100098,5672.899902,5672.899902,140700.0,-0.10795454545454547,-0.046328671328671335,0.037287712287712285,0.05407984872270587
1861,2013-04-04,-0.125,5640.649902,5644.450195,5565.649902,5574.75,5574.75,134600.0,-0.024038461538461536,-0.016025641025641024,-0.006868131868131867,0.09118560011417157
1860,2013-04-05,0.07692307692307693,5568.100098,5577.299805,5534.700195,5553.25,5553.25,137500.0,0.038461538461538464,0.07008547008547009,0.02289377289377289,0.10904274297131443
1859,2013-04-08,0.0,5550.5,5569.200195,5537.049805,5542.950195,5542.950195,97000.0,0.06666666666666668,0.06666666666666668,0.07142857142857142,0.13529426922284066
1858,2013-04-09,0.13333333333333333,5568.75,5603.049805,5487.0,5495.100098,5495.100098,138200.0,0.1,0.13333333333333333,0.1020408163265306,0.14124665017522162
1857,2013-04-10,0.06666666666666668,5536.25,5569.25,5477.200195,5558.700195,5558.700195,128600.0,0.13333333333333336,-0.04444444444444443,0.10896722325293756,0.14820635713492858
1856,2013-04-11,0.2,5601.649902,5610.649902,5542.850098,5594.0,5594.0,146800.0,-0.1,-0.038888888888888896,0.11043242471813901,0.12915873808730952
1855,2013-04-12,-0.4,5520.700195,5544.5,5494.899902,5528.549805,5528.549805,127300.0,-0.15833333333333335,0.033333333333333326,0.07087198515769945,0.12786003678860822
1854,2013-04-15,0.08333333333333333,5508.5,5592.850098,5500.299805,5568.399902,5568.399902,142900.0,0.25,0.2380952380952381,0.18923933209647495,0.18321717964575107
1853,2013-04-16,0.4166666666666667,5562.450195,5699.25,5555.850098,5688.950195,5688.950195,142700.0,0.3154761904761905,0.27092352092352096,0.1951917130488559,0.195121941550513
1852,2013-04-17,0.21428571428571427,5708.649902,5732.149902,5669.0,5688.700195,5688.700195,154600.0,0.19805194805194806,0.1576756576756577,0.19915996701710986,0.18321717964575107
1851,2013-04-18,0.18181818181818185,5682.700195,5794.350098,5681.850098,5783.100098,5783.100098,149900.0,0.12937062937062938,0.060606060606060615,0.18045248402391256,0.1869586762443905
1850,2013-04-22,0.07692307692307693,5789.850098,5844.850098,5789.799805,5834.399902,5834.399902,135100.0,0.0,0.14285714285714285,0.1874454910169196,0.14846145917574488
1849,2013-04-23,-0.07692307692307693,5843.100098,5844.299805,5791.549805,5836.899902,5836.899902,132200.0,0.1758241758241758,0.15888278388278387,0.14788505145648004,0.1649449756592614
1848,2013-04-25,0.42857142857142855,5856.100098,5924.600098,5853.299805,5916.299805,5916.299805,199600.0,0.2767857142857143,0.3326719576719577,0.18484808841951697,0.19276090972519544
1847,2013-04-26,0.125,5899.75,5907.049805,5860.5,5871.450195,5871.450195,141300.0,0.2847222222222222,0.2175925925925926,0.1771950271950272,0.1896211922997637
1846,2013-04-29,0.4444444444444444,5877.600098,5918.649902,5868.799805,5904.100098,5904.100098,118900.0,0.2638888888888889,0.2528490028490029,0.19505217005217007,0.19497833515690655
1845,2013-04-30,0.08333333333333333,5932.600098,5962.299805,5867.799805,5930.200195,5930.200195,153200.0,0.15705128205128208,0.03803418803418805,0.16727439227439228,0.16972580990438133
1844,2013-05-02,0.2307692307692308,5911.399902,6019.450195,5910.950195,5999.350098,5999.350098,162400.0,0.0153846153846154,0.07086247086247087,0.1934648684648685,0.15867138813567386
1843,2013-05-03,-0.2,5993.5,6000.299805,5930.149902,5944.0,5944.0,145800.0,-0.00909090909090908,0.11893939393939396,0.1094774273345702,0.14218787165215735
1842,2013-05-06,0.18181818181818185,5944.899902,5976.5,5928.450195,5971.049805,5971.049805,110200.0,0.2784090909090909,0.268939393939394,0.1820048998620427,0.11679104625533195
1841,2013-05-07,0.375,5983.450195,6050.5,5982.950195,6043.549805,6043.549805,136400.0,0.3125,0.2916666666666667,0.20067373103087388,0.1097564142206999
1840,2013-05-08,0.25,6064.149902,6083.549805,6024.950195,6069.299805,6069.299805,122300.0,0.25,0.25555555555555554,0.20204735740450025,0.1024512194155051
1839,2013-05-09,0.25,6078.350098,6084.700195,6040.450195,6050.149902,6050.149902,110000.0,0.2583333333333333,0.05317460317460315,0.1949045002616431,0.10602264798693367
1838,2013-05-10,0.26666666666666666,6046.25,6105.299805,6045.600098,6094.75,6094.75,111400.0,-0.04523809523809525,0.07240537240537241,0.1721772275343704,0.07923693370121941
1837,2013-05-13,-0.35714285714285715,6098.200195,6104.950195,5972.899902,5980.450195,5980.450195,107900.0,-0.024725274725274717,0.08768315018315019,0.12387790780647925,0.07447502893931468
1836,2013-05-14,0.3076923076923077,5989.700195,6026.200195,5970.049805,5995.399902,5995.399902,119300.0,0.31009615384615385,0.3349358974358974,0.17489831596974453,0.07855666159237586
1835,2013-05-15,0.3125,6018.850098,6157.100098,6018.850098,6146.75,6146.75,153900.0,0.3485576923076923,0.29903846153846153,0.05157719264862121,0.02681673485244913
1834,2013-05-16,0.38461538461538464,6128.25,6187.299805,6128.25,6169.899902,6169.899902,158600.0,0.2923076923076923,0.2251748251748252,0.01883909741052599,0.013423877709591994
